FacilityID,FIPS_1,POPULATION_2020
4213WCRRRF572BW,21213970200,5094
7521WHGHLN3851P,48113010500,3201
7838WSTLDY8534H,48025950600,2273
28110CNSLD780PA,37179020406,4373
7105WFBRBN13DAV,22119031700,2705
4833WMCLNF234HA,26125168400,3742
7906WPMPWN11659,48179950100,4299
7985WPRGRNFRMRL,48109950300,2188
7977WJBGSP89FM1,48461950100,1089
8426WMNMNT821WH,35025000702,4996
8825WRDHLL24MIW,35025000900,2333
8823WTRGNC1MISE,35025000800,3329
7975WPMBRK15CR1,48461950100,1089
7977WFLCNG596US,48109950300,2188
6580WTSCSP1926E,29077002200,4595
7694WMRTZN7MIWF,48235950100,1513
7974WWLDCT8496W,48495950400,1508
7695WSTRLN1426U,48431950100,1372
7975WMDKFF174EF,48461950100,1089
7975WLVNGG4173P,48301950100,64
7974WHGSPLFRMTH,48371950100,2093
7970WHGHPL138EA,48329010124,2914
7970WLGCYG21WCU,48329010124,2914
7973WGTWYG261TX,48383950100,3385
7970WDRVRG383FM,48329010124,2914
5472WTTMTC85TEC,55017010500,5854
98134SHGRV3801E,53033009300,3611
4634WRSTNC441W3,18089042100,5698
3595WGRMSL615IN,01115040401,5078
7643WCHCPL5MIWF,48497150405,3863
7486WSCSSR1151N,40107080700,3125
5876WNDVRF4498H,38061955200,5028
7804WRVLLC826CA,48479001710,1258
7977WSTTLN338RM,48389950600,5277
8536WGWNML12557,04027010910,1769
3448WWNSCR5111S,12083002302,6637
3234WLDCST78BUS,12039020600,5070
0182WTHRMF22MIL,25017317102,4945
8164WNTRPRSEC18,08103951100,3840
8312WPNRCR1241W,56023978200,1722
4398WWLLMS3795C,39067975700,3539
4442WTCSTH11543,39029951200,4154
5862WNDVRF13723,38089964000,2022
7799WYKMCR3721U,48285000500,3553
7799WRMSTR1372F,48123970100,3937
7811WSNMRT2733L,48029152202,5964
7841WSHPGS82MCK,48355005804,2874
7510WDBNMT52EAS,48349970701,6376
0311WLGCST6BELL,33011002902,6771
7836WKNGRN14MIL,48273020102,2714
7583WLMGSP1277C,48225950200,1315
7604WNRGYT8711C,48251130100,5661
7796WJCKSNFRMGA,48239950100,5529
7952WHMLNGFM333,48151950400,1951
8290WVRMLLSE4SE,56037971600,1422
7564WRSWDD7176E,48459950301,4620
4902WSPCLL1394E,26021002100,2605
6894WMBCTX1329W,31137967000,2677
8741WCHCGSSE4S1,35045943201,5229
8826WSTHDD81BUC,35015000800,2223
6011WNTRLP14438,17037001600,4383
3781WCLYTN5649E,47063100700,6039
45030CNCNN7420K,39061026102,2905
7970WNWBRR1419B,48329010124,2914
8062WMWBRN18455,08123001700,5049
8406WBLBLL5W555,49013940600,7095
8062WDCPMD911CU,08123001910,2059
8064WKNSBR31633,08123002502,6391
8062WRCKYM451CU,08123001914,1812
85040SPRKL4626S,04013116203,6261
4951WTRNCR44844,26081012604,6739
7975WTRNDG619PR,48301950100,64
8062WGRLYF39WES,08123001005,7975
8065WRGGNP3549W,08123002502,6391
8064WDCPMD24189,08123001600,4486
8063WLCRNP31495,08123001500,8197
8065WPLTTV13675,08123001800,4955
7868WCRGLL11CHI,48491020503,6258
7642WBRDGP415PR,48497150402,6317
4070WRPSCN13W23,21235920200,2896
7694WZNGSPHWY16,48105950100,3098
7836WTHMPS122SF,48247950400,2746
7695WSNRGS19MIS,48435950300,3372
8263WSTMBTNE14N,56009956600,3102
7970WTYLRL1411E,48173950100,1116
7973WTRDNT15125,48173950100,1116
7764WDMNDG2275W,48245011600,2100
8065WLTHMG17693,08123001800,4955
7735WNDNSP2825T,48373210500,4982
8062WPLTTV16157,08123001800,4955
8062WLNCST1627C,08123001914,1812
5876WXSBLM61387,38061955200,5028
7563WPNLGS2539C,48365950300,4151
8062WFRTLP16157,08123001800,4955
8001WWTTNB199PW,08001008354,4022
2789WSPRRS1613W,37127010700,2870
6742WNKHYD777AV,20053086600,1978
27801MCFBRATLAN,37065020600,2417
0803WLFTMF1111R,34001011000,2645
8462WTNTCCSILVE,49049010600,5884
1904WSTRNM2151C,42017100809,5894
3652WMBLBY53BHI,01097007300,4030
4301WNGSCH1INNV,39041012200,5125
5885WLTTLM19391,38053962302,1662
7371WTLSPP15MIL,40151954400,1585
7061WTRGLS387LU,22019001401,3010
70091DYNGY1565T,22075050800,894
6312WBSFCR3585T,29189218104,1793
1660WDPTFH32ECH,42013100700,2366
6045WXSBLL6155E,17063000103,7593
8400WLTMNT1779W,49013940600,7095
8407WCHPTG1368S,49047940201,5552
93263GFMTR6505Z,06029003900,3702
3956WBPMRC68STE,28059042700,865
4210WNVSTL192TE,21227011701,5749
7052WNTRPR12TRU,22101040900,2912
70341KCHHY6225H,22007050100,3245
3052WSKBTT176ST,13157010300,5658
7563WBLLDG48PR8,48365950300,4151
8293WGRNGRNRTHW,56037970500,2354
70079NRCFR15536,22089062400,1262
7053WNCNTR222RE,22001960300,3521
8460WSNRGY55E68,49049980300,3707
8710WSNRGY42BRA,35001004001,5316
8822WSNRGY497GR,35015000700,6097
8741WSNRGY96RAD,35045000702,913
2815WMSCPP125LD,37045951300,2796
7371WRSVLL3953C,40151954400,1585
7694WSTHWS4MILE,48105950100,3098
8826WZGSPL89LUS,35025001100,4796
7123WTCTXSMAPLE,22061960100,3690
3182WNTRFR378TL,13307960100,1215
9971WPMGLXNNEPR,02090001902,5255
7973WDLWRB122CU,48389950600,5277
2323WDPNTT541AR,51041100300,2848
7975WMNTNG2439C,48301950100,64
7936WHBBSF461CR,48165950202,6586
7977WRLGSP3579H,48389950600,5277
5609WCNGRF2351B,27161790500,4195
3704WSTHRN81ALF,47125101904,6833
0641WCCLNT35KNT,09009343200,6022
28405CRNNG310NC,37129011606,4407
4951WPRGRS4695D,26081012608,4057
688181FBRG1318W,31081969300,4926
0290WLSMRV16NIA,44007001500,2936
4312WKDCNG44SHA,39049009495,5258
8824WLBBYG674MA,35025000702,4996
43607TLDPC1149C,39095003500,1108
55075CNXFR11600,27037060509,5735
79105FRMLN6300S,48381022002,8127
7366WDCPMDHWY27,40153953200,4867
1201WTHGND2WALL,36057072100,5557
5431WPRFNS4575A,55009021600,6441
7301WDCPPR4MILE,40073958400,2771
9222WPRCSN246WE,06065044000,2026
7300WDCPMD4MISB,40051000702,3206
6790WDCPNT15MEN,20175965600,2070
46383PFZRP4901E,18127051009,5799
7008WDSCVR15849,22089063200,5410
7037WDSCVR1474H,22057021602,3451
0107WNKCRP7GAYL,25015821101,7041
54303PRCHM306SP,55009000800,1653
8293WBLCKS17962,56037970500,2354
7977WMRKWS4351F,48109950300,2188
5878WNDVRFNENES,38061955200,5028
7165WNTRFR211LD,05043490400,3076
56007GRRSR1MILE,27047180700,2440
7704WBLPHL728GE,48201534203,2067
7931WNTNCRCR33X,48189950900,2675
7937WMLLTCAPPRX,48219950700,1559
7936WHSSSMHWY21,48165950201,6121
7954WSLTCR8MINW,48263950100,753
7937WXYPRMPBX11,48219950700,1559
7973WBPMRC151FM,48103950100,4675
7975WNRTHC43MIW,48461950200,2219
8824WCCDNT275MI,35025000702,4996
7623WKRPPL1988B,48337950401,2148
5505WTHVLL911HA,27163071003,3797
7569WWSKMGSUTHF,48203020106,3854
7100WLNCLN4ELLI,22061960200,3883
7000WTCPNN155LP,22061960100,3690
7593WBRKLN428CU,48241950101,2696
33830KMRNN316BA,12105014501,9870
5070WKCNGL353MA,19013001501,3064
4807WMGNLC1811S,26147642000,5464
8824WLNMRN11525,35025000702,4996
4694WWLZSS344WC,18017951800,3641
7973WRBLGS13788,48173950100,1116
5885WNSSNG65919,38105953400,3002
7301WBRDLY465CU,40051000701,3370
7563WSTTXS2628U,48365950300,4151
44094BSCST4600E,39085201200,3531
7707WPPLDC715AL,48201333801,4188
33605SNCTN2822N,12057003500,2684
13617KRFTN30BUC,36089492000,5618
5230WCTRRG235TH,19113000103,2316
6194WGSFCL13111,17045070400,5270
53511GHRML3000K,55105002602,4175
7796WGLDGSWAIRB,48175960200,2958
7894WGDDNG32FM4,48287000300,3144
7795WDCPMD348CR,48239950200,4254
3221WSMCXX2737I,12031010305,6377
7548WLMRTR7271F,48277000102,5082
7971WMVDTRFRBAR,48475950100,4201
7977WPNTHR1716F,48461950100,1089
9361WPRNHP16AVE,06039000301,3534
1834WRLQDDDEMIR,42095018300,4623
7886WHNDFC111CA,48325000302,5998
5512WSCHWN59CEN,27123040601,5859
77640TXCRFTEXAC,48245011600,2100
0082WLMTRB1ESTA,,
74101VLMNT1915S,40143006600,2694
0380WPRDXX2PSTR,33015107200,6262
48707MNTRS2600S,26017281000,3854
1473WHPSWN262AL,36013037300,5040
7821WTHMSP593BI,48029131506,5953
7796WWLCXG44PRI,48285000100,3808
8065WJCKSN3145C,08087000100,2636
7973WRRWHDFRMGA,48389950600,5277
32220FLFBN8525M,12031011901,8030
7972WRWHDG527MC,48173950100,1116
7970WRBRTS1441F,48329010119,4284
2604WWLLMS2CAIM,54051020900,5049
2604WKGRVP5258F,54051020900,5049
4532WLNDST611YE,39057200300,3796
2603WWLLMS12681,54051020800,4183
7970WPGSSG18MIS,48329010126,8928
7974WJMSLK241FM,48135002200,4705
7974WDCPGL16WES,48135002200,4705
64120HCCHM5200S,29095015500,1328
7815WTJNTM258TH,48187210200,4236
7505WPRCDS27511,48439113003,2204
5490WLPHMH2585W,55139001801,5446
79730CYNSG4259M,48371950100,2093
7973WWHGSP2821W,48371950100,2093
7975WTPPTT582FM,48105950100,3098
4515WHMLTN13RUN,39025041307,4904
7759WTXSCT9GRAN,48167726200,2674
7977WRMSYG231CU,48389950600,5277
7975WMNTNG2261P,48301950100,64
7971WBNSSP8912F,48475950100,4201
3165WSNBLT24SPR,13003960100,1924
2514WSMTHN16FIR,54039010400,1509
57049MRSPT63NDE,46127020302,4606
7810WRNCHH16SSA,48025950502,3545
32208NTDST6825E,12031000101,2539
3787WMRRTT36SWE,47123925102,4265
3190WKNDRM5131M,13215010106,5673
8271WWSTRN1464H,56005000101,1779
7801WBRSDG513CC,48283950302,3705
5720WTRXST31415,46029954401,2780
4003WJYGLB75IND,21155970700,5809
2605WNTRMG14736,54051020900,5049
5353WMRCNPLT6CS,55025013301,5104
7933WCNTNN1926F,48279950600,3718
4375WBRNPL4624S,39111966700,3587
8454WJYGLB1275W,49007000600,4753
7798WKSPRR961HW,48285000400,3801
0290WNPTST13TER,44007000101,4571
02905HDSNT29TER,44007000101,4571
1340WWLFSP5757M,36065026200,6625
4690WKKMNG336NU,18067010202,2176
4117WSLMNG2MARK,21089040501,3233
2645WSHRWD218SW,54017965000,4038
1603WBLSTN44HAR,42019911800,7628
2504WCBBGS1176E,54039011200,3633
1501WHRMNC121PI,42125713700,4233
4164WLNGLY72MAP,21071920802,2374
1530WHSTNG8WEST,42125742200,1705
2643WMBLYG14624,54103030500,3225
03063HRCRS8CAPI,33011010202,2516
2603WMJRSV17MAJ,54051020800,4183
5215WHMLND2779I,19037070300,2689
15001NTDST1WOOD,42007605700,2620
7702WPRNCN777WA,48201212400,2947
7375WNKHYD21HIG,40053956500,2726
56156GRNRG502SW,27133570200,4212
4464WWRLDF652ER,39151714200,2712
4505WWRLDF89TDH,39017011200,8868
35555NTNDS1015T,01057020200,4117
8263WSGCRKSECTI,56009956600,3102
8519WWRGHTSCMME,04021001500,3270
5357WWSCNS114EC,55045960100,6670
7811WSHNNN84FM5,48493000600,3774
7875WBSYST825EH,48453043900,8592
2078WBLDNS28252,24033804300,3677
68501LNCLN8000S,31109003604,3702
5885WRSVLT1252B,38053962302,1662
5927WBKKNG34538,30083070200,1820
5875WNRSGS1378B,38105953400,3002
5883WWTFRD35714,38053962500,1937
3958WBLLNG9BAYU,28059042600,2684
5391WTLPLS5INDU,55111000303,2358
01109LSTRN54WAL,25013801700,7845
4617WNCRFS4NRTC,18145710400,3198
7752WLNSTR8774F,48071710100,10655
7752WLNSTR874FM,48071710100,10655
9280WMLSCH124NB,06059086801,3593
7073WGSMRF1334L,22005030302,5614
1605WMNTNG2HICK,42019911600,4990
1622WPLFLX76ELJ,42005951000,2859
8825WBLCKR978BU,35015000800,2223
8822WMRLNG25MIN,35015000900,5720
7932WXYPRMPBX99,48501950100,1877
7932WXYPRMPBX12,48501950200,5817
7932WXYPRMPBX16,48501950200,5817
1702WFRMRS52CHE,42075002100,5132
49858MJRND56001,26109960500,2917
4831WTRNSF726SC,26099982002,22
4351WBSHPR21LEA,39171950200,3868
7601WPLYCT31EPI,48439121908,1321
30130GRGPRROUTE,13117130101,4403
3121WSFTYK658HA,13021013502,1534
3160WFNLNN61GIL,13185011402,2470
2641WHSTNGRUTE2,54103030500,3225
2637WLGHTB6644L,54041967200,3640
6050WMGNTR75ENT,17043846507,3166
7066WRLDYN189SB,22019003200,2076
8903WRLDYN242LS,32003003700,4126
0747WMNSXX6DEMA,34031246300,4547
5322WHNTZN82NFA,55079000102,3711
6621WDVNCR1389W,20091980001,18
3540WSTHRN55LDM,01125012404,3908
5654WCNSLD92AIR,27119021000,3506
7036WBLLNG31BLL,22109001400,3147
48723MCHGN1551E,26157000600,4565
3018WSTRKT15IND,13045910106,5080
53935NTDWSW1231,55021970100,4099
17540HMSTF33GLE,42071013102,3717
4510WBGTXT434BA,39025041001,5873
8165WWLLWC2219C,08103951100,3840
7035WHLLBR182NR,22057021101,1966
7035WHLLBR54NRM,22057021101,1966
5880WHLLBR82648,38105953701,12559
5880WSTTLN15715,38105953500,3806
4448WLTMCL74TDA,39155933400,3332
4811WSMWMF877SA,26163587900,7015
8410WSNNCH85S36,49035114500,7487
8901WCRCHREASTH,32003005818,6118
2953WRCLNS219HA,45033970302,2373
7680WVRCTC14121,48049951100,4376
4818WSMWMN25575,26163584300,2054
5883WNKRCK161BE,38053962500,1937
1932WCGSMC2WAVE,42029307300,4125
4650WSTLLT1686C,18039000702,3349
4350WLLDML213IN,39171950600,4867
7518WCHRYS3962R,48397040409,4871
8230WCHSPRSECTI,56007967600,2076
5883WLNSMC24791,38053962500,1937
7752WNKHYD1135F,48071710100,10655
5864WBRCRK1572N,38025962200,4095
3170WKNDRM163WA,13095001100,5606
5477WLJNST43NCE,55019950300,4705
7811WGRSRCINTER,48255970100,1909
8263WJWLLGSECTI,56009956400,4769
7862WSHNRH418FM,48177000200,5152
7820WTTNHB219HW,48283950302,3705
7811WLYSSY22MIL,48493000600,3774
7795WGRSRC7MILE,48177000600,2308
4320WNHMFL171ML,39049008730,1987
4104WZFBGL112AV,21015070404,3772
5885WDMCKS11242,38053962301,3573
57301PRRTH45924,46035962600,2865
4884WRCHDR3982H,26065005502,6473
5860WBKKNLPBX11,38089963900,3973
3714WSCNTB214FU,47165020208,2683
2424WJYGLB811BN,51169030200,3933
4403WLYNDL786HA,39007000200,4344
5885WGRDNC37121,38053962301,3573
5536WBLCNN19585,27053026726,4265
8312WPLGSP1MILE,56023978200,1722
3494WMVRCK4551S,12111380902,5423
1731WCLPNM155PI,42133024001,5673
93706CLVRS41NTH,06019000702,1439
9214WCLPRT9229H,06073009400,8035
9538WCLVRS131FU,06099003805,3087
7004WLNSTR171PA,22087030203,2962
65613JLMMR1402S,29167960402,5346
62222SCTTR701HA,17163503800,1280
53142CNSPR78006,55059002500,3352
59107WSTRN3020S,30111000300,3832
1470WCLSSC22FLU,36013030300,1973
5276WCNTRL31MUL,19139050900,3085
7702WMWCMP13GAZ,48201211502,2799
8162WSKLLCPWDER,08081000600,1476
7822WNVSTR14671,48029151900,8156
0806WVRNVL23NLT,34015500204,6374
8943WSNNLC14WAL,32029970200,4104
2603WCLRFR225NE,54051020800,4183
7664WJHNSM858JH,48217960800,3641
7815WSMLYH1396C,48177000600,2308
48228NTRNT12400,26163547000,3512
68702GRHLD19RIV,31119960700,3132
68434GRHLD548S6,31159960200,2540
2506WMCSLLRT25X,54039010400,1509
70710SHNTC9750L,22121020402,8188
7240WCLSNC2121B,05031000900,5713
6572WTRCKR363N2,29043020307,4571
80701WSTRN18317,08087000300,1805
3735WHYDRS26IND,47123925302,3694
89706CHMLN2801L,32510000900,5648
6878WGRHLD89CEN,31179978700,6215
3016WTMPLN38MAY,13115001400,6408
7752WHRCRS5344E,48071710201,10707
4112WMRTHN1585L,21019031200,3254
7220WLLWTH15PAN,05119004005,3268
17408YRKDV5197C,42133020524,4439
98666TSRWS2211W,53011041005,2732
7056WBZCHM718HA,22045030301,3735
7076WSTYLS2627H,22047953102,2098
2414WCRWNB22SUT,51089010700,3345
4680WNLSNG345EN,18003002200,4246
8826WCWBYC932BU,35015000800,2223
7576WHWKNS245PR,48499950601,4087
7101WCTTNV1256M,22119031400,2694
54106TGMPR307NC,55087012800,7874
3736WVRNGM43ALL,47007953102,3813
3560WMRNNG16116,01103000300,2910
2936WTRYCM222MR,45083023402,4301
7624WGNSVL3331N,48097000400,2092
4575WDMXCR2835S,39167021100,4004
8074WLLLGS62199,08123002501,5889
7202WDMHLD43CMM,05085020202,3703
6195WBRDRT91WJE,17139977200,4070
91950HNSNG61W12,06073021900,2625
0386WSGSRN7AMAR,33017084201,4471
6106WFRGGR14SMA,17141961600,3295
6413WTCHDL4351C,29095017100,3814
6750WTYSNP521SB,20155000800,3114
9372WXCLSR2681N,06019005805,8910
4925WSMWMF115PL,26075006801,3159
9721WHGHPR574NW,41051004300,1176
53549FRSKS150RI,55055101100,4373
98642TTBRN1721N,53011040303,5527
5356WNTRNT1314T,55045960500,3843
83606DRYMN520AL,16027021300,2955
4942WRQSTF12875,26139023102,6330
9361WXCLSR2964N,06019005801,5395
9270WBRSST131EW,06059074403,5389
2174WKNRTH16IKW,24043000900,3650
7810WLVTXX8521F,48029121505,5372
48854KNTFD725HU,26065006302,4159
5120WKNTNT15RMT,19141490300,5194
62618KNTFDHWY12,17017960300,3054
43082WRTHN333MA,39041011766,4591
7050WPRMRC17RID,22055001408,2169
7050WSTLLR32RUE,22055001421,2775
2737WCRLNS131WB,37123960202,4420
2814WDPNTS1335B,37159051201,6887
3883WVNLGH338HB,28141950302,3101
95380CLFRN600TR,06099003700,4996
46514RCHTC2551C,18039001501,5745
3283WNTQBT75AMS,12095016737,9685
5047WWLDRM412NP,19131560200,3574
2480WFCMCD11FED,54047954503,4755
4534WNPMNF825H1,39135400100,3226
5495WZCNCX215HL,55139002402,5657
6103WSTRMN181SI,17177001300,3752
6610WLLGNT6825R,20209043905,1764
2966WSHWND43AKL,45045003203,3948
6060WTNNNT112WE,17031842600,4245
46268LLTTC9200Z,18097310104,3576
97404MDRSR11DIV,41039002301,4372
4816WWBSTR55111,26125138600,3553
6881WPLTTV8318W,31079000100,2467
9968WPTRST42EGA,02063000300,4470
9211WNWLFB2285B,06073005000,2312
8410WDDBTH1811W,49035114500,7487
4580WRNDLL24JAY,39003011900,3089
7857WSTLTC114BU,48215020405,3080
8800WSTLTC175KI,35013001701,10245
21826TLNTCEDENR,24045010605,4272
66801BNGCR700EF,20111000500,4299
1804WBLMMR111BL,42091207800,8350
2450WBLVCP237GR,51680000901,3493
8519WFRNKL1221W,04021001500,3270
8330WCHBND345KI,16083000600,3274
0545WFRNKL68EAS,50011010200,4357
08030NDCNCNRAIL,34007611000,6359
8519WCSGRN1285W,04021001500,3270
0530WCMMNW66PAU,50025968500,5601
0604WHYDRF34PRG,09003514101,3160
46268FLSCH4300W,18097310308,3679
0187WDRFLW12LUM,25017315402,3316
7750WCLRNT952BA,48201343700,3860
5488WPRSPR15MAP,55005000300,4182
2827WSNYDRCRUMP,37119005824,4618
23703CLNSC3230E,51740213001,6440
55066RCHRD118MA,27049080201,3015
97217KRGRC495NB,41051980000,55
14586HMMRL200LU,36055013205,5713
94952CLVRS91LAK,06097150901,5104
6474WRCHRD177SU,29217950500,2833
5340WKSTRL1969B,55101001701,3715
8023WBBBLN1963L,08001008533,7706
49042LDLWC7CENT,26149041101,4104
54130WHTCLROUTE,55009021500,3248
72209TRNRC691IN,05119004107,3177
73505RPBLC881SW,40031000403,4637
06457KLNNR1349R,09007680200,6455
3731WPLRTC31IND,47011011501,5570
9024WZNTSS16911,06037603302,4454
5045WNWHVN15853,19195690300,2693
45865DNNNC216SO,39011041000,4011
4626WHRTLN4635W,18097310105,3830
00705TRCSNRD14K,,
97501TMBRP25EAS,41029000300,6076
61821KRFTN1701W,17019000901,4731
68138CLSMH841S1,31153010629,3765
67801KYPLN2000E,20057962101,4564
53566BTRCC1053R,55045960400,4359
28001CLLNS313BE,37167930300,3917
5971WDVGTS241UN,30023000300,3022
65018CRGLL1001E,29135385200,4486
51054GPRCSBOX20,19193003500,3860
14020TKMLKCEDAR,36037950402,2923
51466WSTRN122SC,19161080200,2617
3944WWYNFR525WA,28067950700,3037
22801GLMRN560ST,51660000203,1806
27261CLSSC31BRE,37081013900,4425
44024LCTRD464CE,39055312201,5504
29169CLMBF338SU,45063020509,3146
27835HNDRX1101I,37147000800,3074
4537WBBTTL1ABBT,39109350102,3376
97242DRGLD2720S,41051001000,5669
59715CNTRY1001N,30031000600,2860
98118DRGLD4058R,53033010102,4382
93275LSRCH10800,06107003100,3317
84663STFFR815WE,49049980500,1616
96799STRKSMAINS,,
43055THKRG1701T,39089753302,4826
7570WHLNDD2NFUL,48423000600,1848
07730FFCMP600ST,34025802100,6213
21076LTSPC1415M,24003751200,5321
91730FRTLY9535A,06071001311,3652
08822MGNSM500PO,34019011500,5172
56187SPCNCPOBOX,27105105100,2728
5472WHLYMR1115T,55033970200,4783
6005WLFWYF6431A,17031808301,6520
88101STHWS1141C,35009000603,3926
46563CTRSH2050N,18099020500,3644
8519WDSYBR752WA,04021001500,3270
9827WMNTVRPBX83,53057952200,4560
21801PRDNCROUTE,24045000300,1283
9495WPTLMP27LAK,06097150612,4449
2907WLCTRS37IND,45063021029,2995
92411FRMDL1049W,06071004700,6090
84123BRDGP4282S,49035112102,5041
63147HRMNN4050N,29510126700,1074
49417VCNDS1855I,26139021204,3004
53223MDCNT8000W,55079000102,3711
01432NSYFD1NEWE,25017325101,4010
38114CCHRN2227D,47157006500,2346
91739SLPRL12281,06071002207,5918
77571LNDGS11603,48201343601,11
6280WHWKNS1CAHI,17121952500,2538
5200WFLXST51SEI,19061010201,6666
5200WFLXST34JAC,19061000500,3759
75041CRRLL2900W,48113018501,3985
53224CCHMC8415N,55079000102,3711
60638NCKLC6454W,17031820901,5582
0079WBRDSHPARQU,,
13856KRFTN261DE,36025970602,2872
63104SCHFF102BA,29510127600,3444
60517CPNCW1121K,17197880202,4716
95380MDVLL2600S,06099003700,4996
14048DNKRK1ICEC,36013035700,3375
9884WMWYNT1333P,53025010500,3341
1094WVLLYN333US,36071011801,4802
4790WCCRMS26CNC,18157001300,4741
46161CNTRL700NO,18145710100,3678
62040PRRFR1800A,17119404000,2289
14059STBNF1150M,36029014101,6404
92703DHRFR4002W,06059089004,7230
01201PTTSF235ME,25003935200,4950
50158DMNDP715S3,19127950900,3393
67501JCKSN2600E,20155001100,5368
5395WWSCNS522GR,55111001002,3094
54437LNDLK423SO,55019950400,4021
60473GRTLR15475,17031827200,3693
83303TWNFL236WA,16083001202,4845
40383YMRCN105KU,21239050104,3937
8431WWSTPN57N5W,49005001402,4149
39046MRSHLOLDFL,28089030501,2396
39422PCFDFCOMME,28061950200,2029
01089GRMRK958RI,25013812201,4790
5264WMDWST21WWA,19087970300,4697
65804DRFTN2035E,29077005700,3791
72802PPCPR3433B,05115951601,6511
83401PNFRD1088W,16019971000,5050
41017HSCHM125MA,21117065300,10232
44646FDWYS1301S,39151714400,3888
40391WNCHS500RO,21049020201,3198
44266FSFND5159S,39133601801,4060
72701CMPBL1100W,05143011104,3753
92668STTKC512NM,06059076105,4697
50138GHRML200SG,19125030402,3758
63501DRFDS2504N,29001950300,2925
84321GSSNR1051N,49005000502,6714
4340WBTCCR4VANC,39173021602,2384
97321MTTNM150QU,41043020802,6217
1580WWHTWV2852K,42033330100,4993
4109WBSTSN154MU,21015070606,5660
51346VLRRN326VA,19141490100,2711
39401RSNLL103DI,28035010500,4497
27877RSNLLWATER,37131920103,1647
21218CLVRL2701L,24510090500,1685
49007KLSCN3713W,26077001502,4995
72746SWFTCNORTH,05087960200,4152
38478FRTLY298IN,47055920200,5058
1350WMTTBR811ED,36065020900,2171
45229WRGRC4775P,39061006400,3137
1209WFGSDR1PPRT,36035971300,4570
35976CRGLL2930L,01095030702,3993
43701KLLGG1675F,39119911100,6350
72503TWNSN625SA,05063490600,2909
3973WPCFDS559WE,28103950200,3086
46015BSTVR722BR,18095001400,3811
13904TRPLC349IN,36007012600,5481
14605FNGRL418ST,36055009200,1322
54220NRTHR5800W,55071000600,5459
79923SSCTD255MO,48141010230,2299
53207MLPRT2829S,55079018500,1661
54957GLLWY601SO,55139003300,2608
60525TRV009400W,17031820202,3128
45214SCHNL1625C,39061026900,2366
3560WPLYPL31MAL,01103005101,5146
92506SMTHS1500E,06065050901,2147
38108PRCTR2899J,47157001400,1426
68818NBRSK1205S,31081969300,4926
61201RCKSL1321S,17161023600,1609
22841SHNND6364S,51165011600,2137
56573LNDLK1103R,27111960500,5765
02895DRLCT1SHRR,44007018000,2869
49042MCHGN125DE,26149041101,4104
40216MTHRS2287R,21111012801,3185
5308WRCKLN1113M,55117000800,5299
83338DHMLK165S1,16053970502,2498
08876DVRNCSOUTH,34035051000,7319
13502MCRPR31FAA,36065020102,1359
47955SLNDN23W11,18107956800,3033
4650WMNGRM65KES,18039000702,3349
29605THXCHPERIM,45045003401,1111
06066NCLCR60EAS,09013530200,6259
40214BNKWR5540N,21111009106,5208
72401FRTLY281QU,05031000502,6517
37401SBRDF414WE,47065002000,2229
8023WKRGRM1241E,08031004109,3284
29003RCKLNCALHO,45009960202,3448
94577SFWYS2000A,06001432400,6279
8528WSFWYT1115W,04013319705,3297
99301JRSMP5815I,53021020102,5279
7821WRTTMN5311R,48029121404,5145
08855STRNS4100N,34023001003,5784
95376LPRNF2401M,06077005310,4003
32808FRTLY2800S,12095018700,5749
85040SHMRC2434E,04013116100,4902
77080TXSSP10010,48201521600,3531
04101KHRST364FO,23005001500,3518
58078CRGLL2507T,38017040800,5107
43460LCTRP63DIX,39173020200,2942
46750SCHNK119FL,18069961400,3749
43220VNSDH925OL,39049007811,3621
54952CNTRL741FO,55139002800,4569
97203NCLGR14003,41051007202,3727
90040JRSYM3361S,06037532304,3660
93274STLLF901LE,06107002901,3629
60610BLMMR600WK,17031842300,3529
83221KRFTN295SA,16011950502,5239
64116NTNLS1350T,29047022100,5343
85282SCHRB2122S,04013319705,3297
71001CNGRBHWY80,22013970100,3330
64744MDMRCHIGHW,29039870200,4857
52001SWSSV3510C,19061000500,3759
55419GGRGT400W6,27053012003,5290
51031WLLSD1212N,19149970100,6973
51031WLLSD11911,19149970200,3824
10710LCTRN21GRA,36119000900,3607
11801GNRLF50LUD,36059519300,6613
75061FRTLY900NO,48113020100,2428
0564WVRMNT4PITM,50023955400,3823
64128FRMNT3805V,29095017100,3814
65265DMSYB400EH,29007950400,2720
14210PVSCH55LEE,36029016300,2567
2960WCLMBF1354R,45045001700,4440
38108STHRN2782C,47157000800,1934
37401CNGRP1300M,47065012400,5415
53511FRTLY2810K,55105002602,4175
13421DRYLCROUTE,36053030102,4674
2813WCLNLC18NAT,37119005824,4618
02720LMNMP631AI,25005642500,4744
00709CRVCRCALLE,,
55066SGNTR27384,27049080201,3015
85224PRFSS325SP,04013811200,3511
55369THPRN7401K,27053026724,4134
44691FRTLY1626O,39169000600,5632
97756PCCSC345NE,41017000701,4385
5461WGLDNP29NRT,55121100600,4858
54903FNSTR2501U,55139001801,5446
56097SWFTC115NB,27043460600,2661
4109WLYNSS95RIC,21015070606,5660
19154RDYFD10975,42101980300,3
54460NRTHL324NO,55019950200,4657
52404CRGLL11031,19113002400,4119
50801CFPRC1310E,19175190200,3858
